id,fecha_publicacion,precio_cop,area_m2,habitaciones,banos,barrio,direccion,ciudad,lat,lon,tipo_propiedad
649426,2025-07-22,252214000,71,4,4,San Antonio,Avenida 7 #72-40,Cali,3.406301,-76.475778,Apartamento
868170,2025-07-22,463330000,143,4,2,La Flora,Avenida 63 #109-14,Santiago de Cali,3.39582,-76.501017,
143956,2025-07-22,428701000,51,5,1,Granada,Avenida 44 #17-12,Cali,3.398183,-76.544478,Casa
560461,2025-07-22,509833000,,2,2,El Ingenio,Transversal 8 #3-23,Cali,3.476654,-76.551603,  Apartamento 
676246,2025-07-22,415759000,83,2,4,  San Antonio ,Carrera 96 #51-21,  Cali ,3.453338,-76.451148,Apartaestudio
215725,2025-07-22,432116000,102,"",1,San Cayetano,  Calle 105 #49-34 ,Santiago de Cali,3.437925,-76.551548,  Apartaestudio 
267082,2025-07-23,368935000,68,1,2,  Granada ,,Cali,3.438706,-76.521992,Casa
460394,2025-07-23,333755000,64,5,3,El Refugio,Calle 23 #48-32,Cali,3.423687,-76.49785,Apartamento
473129,2025-07-23,187297000,65,1,2,  Ciudad  Jardín ,Transversal 91 #78-11,Cali,3.444226,-76.535326,Apartamento
573224,2025-07-23,226237000,110,2,2,El Refugio,Calle 77 #40-8,Cali,3.415034,-76.454348,Apartaestudio
305998,2025-07-23,327552000,71,5,1,San Fernando,Calle 115 #55-52,Cali,3.460029,-76.53231,Apartamento
803955,2025-07-23,445030000,169,,2,San Cayetano,Calle 120 #68-48,Cali,3.428673,-76.489072,Casa
353332,2025-07-24,438254000,60,"",3,Pance,Transversal 77 #86-35,Cali,3.471878,-76.457373,""
850257,2025-07-24,449933000,65,3,3,San Fernando,Carrera 39 #69-26,Cali,3.475205,-76.490549,Casa
625335,2025-07-24,297678000,64,1,4,  El Refugio ,Avenida 51 #15-6,Santiago de Cali,3.387583,-76.476276,Casa
440552,2025-07-24,430034000,94,4,3,Centenario,Calle 54 #72-41,Cali,3.451219,-76.541201,Apartamento
469041,2025-07-24,480106000,187,6,2,La Flora,Carrera 88 #24-35,Cali,3.43577,-76.541493,Apartaestudio
705484,2025-07-24,156550000,57,3,3,San  Antonio,  Avenida 34 #10-15 ,Santiago de Cali,3.422562,-76.479511,  Apartamento 
631012,2025-07-25,220840000,69,5,1,San Antonio,Avenida 118 #38-17,Santiago de Cali,3.407826,-76.562355,Apartamento
356995,2025-07-25,173877000,116,1,3,San Bosco,  Avenida 56 #5-14 ,"",3.418938,-76.497675,Apartamento
617502,2025-07-25,243865000,111,1,3,La Flora,Carrera 93 #118-28,Santiago de Cali,3.457174,-76.551214,Apartamento
955595,2025-07-25,313082000,97,1,,Pance,Calle 77 #20-3,"",3.473011,-76.453406,Apartamento
660907,2025-07-25,316751000,129,1,2,El Ingenio,Calle 74 #100-49,Cali,3.447361,-76.45525,Apartamento
356995,2025-07-25,173877000,116,1,3,San Bosco,  Avenida 56 #5-14 ,"",3.418938,-76.497675,Apartamento
681848,2025-07-26,436873000,82,1,4,El Ingenio,Transversal 110 #57-42,Cali,3.403788,-76.561324,  Apartamento 
101284,2025-07-26,379959000,53,3,1,  Centenario ,  Avenida 36 #45-60 ,Cali,3.413967,-76.460276,Apartamento
495578,2025-07-26,435153000,66,2,3,Pance,Carrera 16 #10-34,Cali,3.434298,-76.476546,Casa
908120,2025-07-26,610527000,83,2,3,San Antonio,  Transversal 85 #99-45 ,Cali,3.383493,-76.490387,Apartaestudio
470715,2025-07-27,232529000,61,1,5,"",  Calle 85 #32-31 ,Cali,3.460123,-76.503203,Casa
934390,2025-07-27,248395000,96,5,2,El Ingenio,Carrera 117 #27-27,Cali,3.401123,-76.560128,Casa
344742,2025-07-27,636458000,176,6,3,Napoles,Avenida 24 #79-26,Cali,3.430024,-76.479593,Apartamento
270836,2025-07-27,311363000,105,4,4,El Ingenio,  Avenida 2 #42-1 ,Cali,3.419098,-76.478631,Apartamento
497972,2025-07-27,481106000,106,"",2,San Antonio,Carrera 79 #20-50,Cali,3.388338,-76.496929,  Apartamento 
299352,2025-07-28,1155762000,140,1,3,La Flora,Carrera 11 #101-27,Cali,3.466714,-76.45144,  Apartamento 
749205,2025-07-28,178697000,98,4,2,El Refugio,Avenida 90 #88-53,Santiago de Cali,3.415241,-76.530661,Casa
552683,2025-07-28,242635000,91,4,1,San Fernando,Transversal 13 #88-8,Cali,3.439144,-76.564491,Casa
888411,2025-07-28,670972000,315,1,3,El Ingenio,Calle 69 #18-41,Cali,3.41539,-76.487549,Casa
697892,2025-07-28,201011000,98,1,5,San Bosco,Calle 44 #27-55,Cali,3.430537,-76.565176,Apartamento
956696,2025-07-28,799085000,54,1,1,San  Antonio,  Transversal 7 #96-4 ,Cali,3.474709,-76.524471,Casa
417472,2025-07-28,319466000,,2,1,San Judas,Calle 22 #118-42,"",3.429233,-76.490206,Apartamento
895978,2025-07-28,644939000,131,1,3,Tequendama,Transversal 89 #64-43,Cali,3.469198,-76.480468,Apartamento
751612,2025-07-28,267562000,74,5,4,Ciudad  Jardín,Transversal 96 #67-53,Cali,3.400891,-76.518212,Apartaestudio
321611,2025-07-29,680760000,69,4,1,  El Ingenio ,Carrera 87 #7-26,Santiago de Cali,3.39704,-76.503016,
543251,2025-07-29,300118000,181,4,1,  San Bosco ,Transversal 16 #85-40,Santiago de Cali,3.485866,-76.492007,Casa
527364,2025-07-29,354352000,77,3,3,San Antonio,Transversal 104 #100-40,Cali,3.465106,-76.491966,Apartaestudio
317826,2025-07-29,154871000,127,5,3,  Centenario ,Calle 82 #114-44,Cali,3.386383,-76.508816,Apartaestudio
498517,2025-07-30,526131000,122,2,5,La Flora,Transversal 80 #26-53,Cali,3.388182,-76.491557,Casa
376550,2025-07-30,258152000,84,4,4,  Ciudad  Jardín ,"","",3.42977,-76.466685,Apartamento
112979,2025-07-30,264928000,64,3,2,San Bosco,Avenida 81 #29-40,Cali,3.472943,-76.47158,Apartamento
502930,2025-07-30,584093000,66,2,1,  Santa Mónica ,Transversal 75 #53-43,Cali,3.415462,-76.567305,Apartamento
682937,2025-07-30,855625000,52,3,1,Pance,Avenida 38 #119-10,  Cali ,3.4248,-76.515604,Casa
416376,2025-07-30,279912000,77,4,2,El Refugio,Calle 112 #26-53,Santiago de Cali,3.463232,-76.568786,Apartamento
391531,2025-07-30,226132000,115,6,2,  San Bosco ,Calle 95 #87-43,Cali,3.437857,-76.555284,Apartaestudio
585256,2025-07-30,"",90,3,4,Pance,Carrera 9 #87-50,Cali,3.393056,-76.523724,  Apartamento 
585256,2025-07-30,"",90,3,4,Pance,Carrera 9 #87-50,Cali,3.393056,-76.523724,  Apartamento 
855466,2025-07-31,1000249000,122,6,3,San Antonio,Avenida 78 #89-1,Cali,3.454161,-76.550137,Apartamento
946529,2025-07-31,443325000,58,,1,San Judas,Transversal 79 #66-39,Cali,3.456252,-76.514059,Apartamento
186431,2025-07-31,723895000,130,2,2,San  Antonio,Calle 70 #41-12,Cali,3.415161,-76.454571,Apartamento
432154,2025-07-31,705986000,89,1,2,Pance,Calle 13 #90-60,Cali,3.380127,-76.503728,Casa
145617,2025-07-31,616151000,80,4,3,Ciudad  Jardín,  Carrera 103 #117-15 ,  Cali ,3.475016,-76.547506,  Casa 
181928,2025-08-01,990193000,86,5,4,San Judas,Calle 26 #64-53,Cali,3.486023,-76.457709,Casa
688255,2025-08-01,328694000,45,5,1,Granada,Carrera 103 #11-4,Cali,3.385449,-76.47975,  Casa 
564141,2025-08-01,286079000,141,1,1,San  Antonio,Transversal 84 #73-43,Cali,3.392332,-76.542559,Casa
914935,2025-08-02,179192000,33,5,1,San Antonio,Calle 77 #14-22,Cali,3.479253,-76.486628,Casa
988979,2025-08-02,948196000,96,3,1,Ciudad  Jardín,Carrera 8 #111-46,Santiago de Cali,3.399582,-76.496039,  Apartaestudio 
270244,2025-08-02,394989000,57,2,3,Tequendama,Transversal 90 #11-5,Cali,3.396319,-76.491507,Casa
485714,2025-08-03,313516000,92,5,2,Ciudad  Jardín,Calle 68 #11-1,  Cali ,3.404397,-76.471151,Apartaestudio
721553,2025-08-03,279899000,67,3,2,San Antonio,Carrera 75 #47-19,Santiago de Cali,3.461988,-76.451696,  Casa 
179781,2025-08-03,307034000,150,3,1,San Cayetano,Avenida 43 #39-21,Cali,3.428459,-76.506711,Apartaestudio
418895,2025-08-03,409423000,46,4,1,San Cayetano,Avenida 11 #107-4,Cali,3.460679,-76.491555,  Apartamento 
374488,2025-08-03,223532000,91,6,2,Tequendama,Carrera 117 #95-60,  Cali ,3.434683,-76.535989,Casa
179781,2025-08-03,307034000,150,3,1,San Cayetano,Avenida 43 #39-21,Cali,3.428459,-76.506711,Apartaestudio
641604,2025-08-04,334059000,39,2,2,Granada,Avenida 120 #5-7,Cali,3.470499,-76.545567,Casa
933665,2025-08-04,342502000,102,"",5,  San Fernando ,Transversal 90 #108-15,Santiago de Cali,3.439678,-76.461819,Apartamento
415407,2025-08-04,407002000,34,5,3,Santa Mónica,Carrera 44 #93-19,Santiago de Cali,3.426095,-76.531564,Apartamento
194759,2025-08-05,321876000,66,3,1,El Refugio,Calle 63 #37-42,"",3.391079,-76.565782,Casa
514477,2025-08-06,432213000,140,3,2,San Fernando,Carrera 19 #43-39,"",3.478455,-76.523189,Casa
815550,2025-08-06,137006000,57,2,2,Pance,Calle 106 #13-5,Cali,3.422715,-76.54182,Apartamento
944486,2025-08-06,879839000,146,4,1,San Antonio,Calle 59 #31-59,  Cali ,3.473951,-76.482666,Casa
659674,2025-08-06,256260000,105,2,1,San  Antonio,  Carrera 17 #110-58 ,Santiago de Cali,3.469261,-76.458776,  Apartaestudio 
580806,2025-08-07,647341000,130,4,1,Pance,Transversal 26 #32-56,Santiago de Cali,3.380069,-76.526961,Apartaestudio
814861,2025-08-07,296806000,83,2,1,  Centenario ,Carrera 76 #15-23,Cali,3.409154,-76.506927,Apartaestudio
164251,2025-08-07,741834000,30,2,1,  San Fernando ,Calle 72 #75-15,Cali,3.401272,-76.52051,Casa
169917,2025-08-08,592627000,57,3,2,Santa Mónica,Transversal 42 #118-47,Cali,3.403979,-76.475893,Casa
931716,2025-08-08,107859000,74,6,4,Centenario,  Avenida 25 #84-6 ,Santiago de Cali,3.396758,-76.511421,Casa
868987,2025-08-08,301270000,51,5,2,  San Cayetano ,Calle 18 #86-29,Cali,3.403154,-76.497747,Casa
645918,2025-08-08,291048000,52,3,1,  El Refugio ,Calle 66 #12-55,"",3.45223,-76.545611,Apartaestudio
364059,2025-08-09,1405417000,109,1,1,Tequendama,Avenida 101 #52-56,Santiago de Cali,3.411829,-76.458294,Apartaestudio
998778,2025-08-10,431050000,69,4,3,Santa Mónica,  Transversal 18 #79-12 ,Cali,3.489934,-76.565495,Casa
349274,2025-08-10,845334000,48,1,3,San Bosco,Carrera 50 #70-51,  Cali ,3.413893,-76.466025,Apartamento
444519,2025-08-10,374951000,58,3,1,Centenario,Avenida 45 #47-30,Cali,3.412451,-76.555853,Apartamento
225867,2025-08-10,566866000,231,3,2,  Ciudad  Jardín ,  Avenida 30 #18-29 ,Santiago de Cali,3.442452,-76.513966,  Apartamento 
423023,2025-08-10,228051000,77,2,3,El Ingenio,,Santiago de Cali,3.44028,-76.566571,Casa
951396,2025-08-10,268289000,88,4,1,Santa Mónica,Calle 56 #119-30,Cali,3.405839,-76.467672,Apartaestudio
431431,2025-08-11,337615000,40,6,3,San Bosco,Carrera 38 #62-26,Cali,3.447405,-76.517936,Casa
760805,2025-08-11,739400000,"",5,1,San Bosco,Avenida 21 #104-41,Cali,3.387219,-76.461795,Apartamento
457397,2025-08-12,483796000,94,5,1,Napoles,Avenida 56 #110-18,  Cali ,3.457943,-76.469634,Casa
981701,2025-08-12,242113000,49,4,5,Ciudad  Jardín,  Transversal 70 #58-1 ,Cali,3.451521,-76.538578,Apartaestudio
178752,2025-08-13,444506000,68,2,3,San Bosco,Carrera 88 #100-5,Cali,3.403668,-76.479951,Apartamento
350208,2025-08-13,239841000,39,6,1,  El Refugio ,Calle 38 #103-3,Cali,3.399087,-76.51759,Casa
188415,2025-08-13,185052000,150,3,1,Centenario,Carrera 36 #49-22,Cali,3.420258,-76.523564,Casa
522682,2025-08-13,321398000,52,3,2,Ciudad  Jardín,Avenida 119 #105-23,Santiago de Cali,3.382072,-76.540774,Apartamento
402059,2025-08-14,273579000,,5,1,Ciudad  Jardín,  Avenida 44 #81-8 ,Cali,3.406798,-76.491597,Casa
131612,2025-08-14,343439000,126,2,1,Ciudad  Jardín,Carrera 65 #97-44,Cali,3.436266,-76.534735,Apartamento
420861,2025-08-14,222897000,70,2,2,Pance,Avenida 22 #66-23,Cali,3.48425,-76.451367,Apartamento
767076,2025-08-14,307318000,144,1,5,El Refugio,Carrera 36 #98-2,Cali,3.428898,-76.492256,Apartamento
603082,2025-08-14,205482000,143,5,5,Tequendama,Transversal 18 #80-31,  Cali ,3.418678,-76.468764,Apartamento
633380,2025-08-14,218727000,94,2,3,  Santa Mónica ,  Transversal 107 #5-8 ,  Cali ,3.442127,-76.564607,Apartaestudio
559562,2025-08-15,523850000,156,6,2,  La Flora ,Calle 12 #6-30,Cali,3.457938,-76.568327,Casa
219248,2025-08-15,767821000,79,1,1,San Cayetano,Avenida 24 #27-46,Santiago de Cali,3.489036,-76.505707,Casa
835085,2025-08-15,175998000,38,2,3,San Fernando,Transversal 3 #66-24,  Cali ,3.469144,-76.501754,Apartamento
899772,2025-08-16,212216000,63,4,1,Centenario,Transversal 76 #108-59,Cali,3.477939,-76.5645,Casa
788859,2025-08-16,508503000,50,1,3,San Bosco,Avenida 68 #90-9,Cali,3.413318,-76.482498,Apartaestudio
112274,2025-08-16,255539000,55,5,1,San Bosco,Avenida 63 #108-51,Santiago de Cali,3.437345,-76.516136,  Casa 
113517,2025-08-16,332969000,66,4,2,Granada,Transversal 70 #50-58,Cali,3.476585,-76.522553,Casa
508933,2025-08-16,,73,6,4,Pance,  Carrera 110 #19-22 ,Cali,3.387212,-76.520473,  Casa 
682842,2025-08-16,511827000,82,2,3,Granada,Avenida 1 #97-32,Cali,3.489609,-76.472325,Apartamento
772022,2025-08-17,257702000,256,3,1,Granada,Carrera 17 #46-54,Cali,3.457715,-76.498916,Apartamento
255086,2025-08-17,314532000,402,3,"",San Judas,Transversal 16 #56-57,  Cali ,3.479356,-76.488343,Apartamento
791368,2025-08-18,247395000,156,3,1,Tequendama,Transversal 53 #12-21,Cali,3.46961,-76.509871,Casa
622010,2025-08-18,819410000,99,1,2,Santa Mónica,Carrera 103 #76-39,Cali,3.4202,-76.510861,Casa
442853,2025-08-19,589443000,92,4,3,  El Ingenio ,Transversal 22 #91-35,Santiago de Cali,3.467501,-76.520291,Apartamento
696945,2025-08-19,"",134,2,1,San Fernando,Avenida 60 #112-23,Cali,3.453486,-76.559961,Apartamento
431597,2025-08-19,330135000,85,1,4,La Flora,Avenida 2 #19-43,Cali,3.426248,-76.471506,Apartaestudio
493071,2025-08-19,113855000,141,4,1,San  Antonio,Carrera 87 #57-47,Cali,3.411756,-76.471819,Casa
840366,2025-08-19,241347000,142,4,1,San Fernando,  Carrera 13 #61-28 ,  Cali ,3.444848,-76.47674,""
696945,2025-08-19,"",134,2,1,San Fernando,Avenida 60 #112-23,Cali,3.453486,-76.559961,Apartamento
625909,2025-08-20,199305000,290,4,2,Tequendama,Calle 60 #69-28,Cali,3.4727,-76.513965,Casa
255110,2025-08-21,304923000,136,2,3,San Bosco,Transversal 28 #80-32,Cali,3.387926,-76.552047,  Apartaestudio 
126228,2025-08-21,124016000,112,2,2,San Fernando,Carrera 73 #117-25,Cali,3.47937,-76.491089,Casa
515078,2025-08-21,654697000,124,6,1,San Judas,  Carrera 39 #114-58 ,Cali,3.408124,-76.510171,Casa
747038,2025-08-21,333592000,117,3,2,Santa Mónica,  Avenida 93 #113-2 ,Cali,3.413366,-76.52187,Apartaestudio
580233,2025-08-22,347297000,54,3,1,Santa Mónica,  Calle 38 #87-27 ,"",3.485888,-76.451444,Apartaestudio
732981,2025-08-22,318462000,117,5,1,La Flora,,Cali,3.448701,-76.476729,Apartamento
851066,2025-08-22,431534000,224,5,2,San Cayetano,Carrera 33 #87-9,Cali,3.434819,-76.562386,Casa
387957,2025-08-23,218033000,70,1,2,"",Avenida 32 #8-48,Cali,3.446961,-76.554639,Casa
759538,2025-08-23,564074000,68,3,2,Granada,Carrera 101 #58-34,Cali,3.476134,-76.514252,Apartamento
936066,2025-08-23,247592000,100,3,1,La Flora,Carrera 71 #10-11,Cali,3.475256,-76.517147,  Casa 
474944,2025-08-24,535375000,46,6,2,Pance,Carrera 17 #67-19,Cali,3.385889,-76.560497,Apartamento
138575,2025-08-24,399333000,39,3,3,La Flora,Carrera 3 #118-10,Cali,3.423156,-76.480806,Apartaestudio
606675,2025-08-25,206475000,118,4,3,San Antonio,Calle 67 #100-25,Cali,3.400646,-76.560917,Casa
481728,2025-08-25,173189000,"",1,1,La Flora,Transversal 64 #50-44,Cali,3.42005,-76.555143,Casa
334412,2025-08-25,524244000,64,6,1,Napoles,Carrera 74 #5-26,Cali,3.476848,-76.469657,Apartaestudio
955413,2025-08-25,358977000,203,,2,  El Refugio ,Calle 84 #19-9,Cali,3.460735,-76.50351,Apartamento
632853,2025-08-25,651442000,35,6,1,La Flora,Calle 68 #7-31,Cali,3.484968,-76.465248,  Casa 
971191,2025-08-26,307316000,105,1,1,San Judas,Calle 6 #79-57,Cali,3.457912,-76.450435,Apartamento
548812,2025-08-26,217617000,66,4,2,Granada,,Cali,3.455496,-76.521807,Apartaestudio
768169,2025-08-26,346705000,42,1,2,Napoles,Transversal 101 #115-54,Cali,3.420085,-76.567051,Apartamento
279056,2025-08-27,154575000,68,4,4,Ciudad  Jardín,Avenida 45 #81-26,Santiago de Cali,3.486422,-76.467601,Casa
230555,2025-08-27,342517000,87,,4,San Fernando,  Calle 96 #66-25 ,Cali,3.463508,-76.450565,Casa
520818,2025-08-27,455797000,68,5,5,,Avenida 93 #30-7,Santiago de Cali,3.384442,-76.461455,Casa
225837,2025-08-28,792779000,86,5,1,  San Fernando ,Transversal 79 #10-44,Cali,3.398887,-76.503148,Casa
102485,2025-08-28,379683000,79,3,"","",Avenida 68 #21-52,Cali,3.413057,-76.493901,Apartaestudio
250677,2025-08-28,354501000,43,3,,Santa Mónica,Avenida 111 #93-39,Cali,3.441631,-76.473494,Apartaestudio
323200,2025-08-28,360150000,76,1,4,Napoles,Transversal 100 #72-11,Cali,3.39528,-76.561325,Apartaestudio
911654,2025-08-29,245747000,54,3,2,Granada,Carrera 7 #18-2,Cali,3.391408,-76.535004,Apartamento
238108,2025-08-29,804549000,55,1,2,San Antonio,,Santiago de Cali,3.474445,-76.516985,Casa
808605,2025-08-29,385519000,49,4,5,San Cayetano,Calle 43 #38-56,Cali,3.459775,-76.526477,Casa
572441,2025-08-29,476144000,239,5,3,San Judas,Calle 29 #51-57,Cali,3.447523,-76.473098,Apartamento
931573,2025-08-30,399801000,61,2,1,El Ingenio,,Cali,3.394377,-76.474773,Casa
534060,2025-08-30,218094000,76,1,3,Tequendama,Transversal 98 #70-33,Cali,3.444192,-76.460059,Apartaestudio
492123,2025-08-30,208123000,67,2,3,Granada,Transversal 4 #79-53,Cali,3.484287,-76.522465,Apartamento
464014,2025-08-31,812495000,170,3,3,Tequendama,Calle 20 #34-40,  Cali ,3.453231,-76.490471,Apartaestudio
697112,2025-09-01,428697000,126,5,1,Santa Mónica,Carrera 109 #13-40,Cali,3.438235,-76.55104,Apartaestudio
